condition,outer_fold,group_id,subject_id,target,selected_mean,random_mean,enrichment,status,n_blocks,scalar_count,n_repeats,n_targets,target_set,is_synthetic,synthetic_notice,protocol_id
non_speaking,4,MOCK_G15,MOCK_S29,mouth,-0.0006956978107658,-0.0005561799283939211,-0.00013951788237187893,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S29,right_brow,6.074588363059208e-05,8.672809500036951e-05,-2.598221136977743e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S29,right_cheek,,,,unevaluable_region,0.0,0.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S29,right_eyelid,-0.0005852177803649667,-0.0004994607653724505,-8.575701499251623e-05,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,-0.0010376178875000346,-0.0005140734372130153,-0.0005235444502870193,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,left_brow,-0.0008510103540666,-0.000415512971013798,-0.00043549738305280196,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,left_cheek,-0.0007354893799785,0.0002781075624982535,-0.0010135969424767536,evaluable,1.0,6.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,left_eyelid,0.00026022261302775,0.00014300172491944627,0.00011722088810830371,evaluable,2.0,16.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,-0.000796428044274,-0.0006665783765055184,-0.0001298496677684816,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,right_brow,0.00020344830110527573,0.0001076523397731165,9.579596133215924e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,right_cheek,,,,unevaluable_region,0.0,0.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,right_eyelid,-0.000603193354234275,-0.00047636016072351794,-0.00012683319351075703,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,jaw,0.00020763213568027552,-3.782947833062514e-06,0.00021141508351333804,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,0.0006188388693380666,0.00032033396778373755,0.0002985049015543291,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_cheek,0.0003651546507042333,1.2071413684269219e-05,0.00035308323701996406,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,-0.0002813717341215333,-0.00021273361646625684,-6.863811765527646e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,mouth,0.0002762988260967,-1.922005654069868e-05,0.0002955188826373987,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,0.00026614483557256665,-0.00024720610246351595,0.0005133509380360826,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_cheek,-0.0003341116757042334,-0.0004126417045050852,7.853002880085178e-05,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,0.000653582177199059,0.0003469213716240347,0.0003066608055750243,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,jaw,0.00028956362894136584,-3.543492102062129e-05,0.00032499854996198715,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,left_brow,0.0006700091125875666,0.0003333444621337294,0.0003366646504538372,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,left_cheek,0.0001904683428834,-0.00010289493242268738,0.0002933632753060874,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,left_eyelid,-0.00018976887765296668,-0.00011061904377860766,-7.914983387435902e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,mouth,0.0004284230906778667,0.0001265678237075921,0.00030185526697027457,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,right_brow,9.832090624646666e-05,-0.0002940312373367325,0.00039235214358319915,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,right_cheek,-0.00028617673781436664,-0.0003446007903503699,5.842405253600328e-05,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,right_eyelid,0.0007293812570523828,0.00030775664135837034,0.0004216246156940125,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,jaw,0.00031475355190113333,-9.730573864814199e-05,0.00041205929054927533,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,left_brow,0.0006633930038334666,0.000302448634590048,0.0003609443692434186,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,left_cheek,1.6142194951499997e-05,-0.00020238258028066957,0.00021852477523216958,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,left_eyelid,-5.1700358984373765e-05,1.5324254544230303e-05,-6.702461352860406e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,mouth,0.0005331402506112334,0.0002375969983779636,0.00029554325223326975,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,right_brow,-4.6748088903919125e-05,-0.00031014773058571967,0.00026339964168180057,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,right_cheek,-0.00016886485810333333,-0.00023006704404893104,6.12021859455977e-05,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,right_eyelid,0.0007514163168834668,0.00023066816014946585,0.0005207481567340009,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,jaw,0.00028014751117423327,-0.0001818932810622895,0.00046204079223652274,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,left_brow,0.0005997927765262334,0.00023139274556934584,0.0003684000309568876,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,left_cheek,-0.00013668595023377488,-0.00027432819750003885,0.00013764224726626396,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,left_eyelid,0.00011609238242809998,0.00014982507747756318,-3.3732695049463196e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,mouth,0.0005777528712466333,0.00030040467216029763,0.00027734819908633565,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,right_brow,-0.00015147187062679998,-0.0002936013836822761,0.00014212951305547612,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,right_cheek,3.599361393483001e-06,-8.292820625213595e-05,8.652756764561895e-05,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,right_eyelid,0.0007170155048926999,0.00012500325897015123,0.0005920122459225487,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S05,jaw,0.0001899416474974,-0.0002789409218161185,0.0004688825693135185,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S05,left_brow,0.0004869202491538667,0.00012879264664669588,0.00035812760250717086,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S05,left_cheek,-0.00024948498098610004,-0.0003100080488917279,6.052306790562789e-05,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S05,left_eyelid,0.0002932637091531,0.0002765745849928522,1.66891241602478e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S05,mouth,0.0005568514682602666,0.00030737512730701923,0.0002494763409532474,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S05,right_brow,-0.00020315220134981658,-0.00024639851687650156,4.324631552668498e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S05,right_cheek,0.0002103038451581333,7.897446589919351e-05,0.00013132937925893978,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S05,right_eyelid,0.0006303500768937666,3.5742904319326916e-06,0.0006267757864618339,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S06,jaw,5.507383447063332e-05,-0.00037668119054269487,0.0004317550250133282,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S06,left_brow,0.00033846173197353324,7.0890691406462e-06,0.000331372662832887,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S06,left_cheek,-0.00030857749884953333,-0.0003050957892639898,-3.481709585543538e-06,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S06,left_eyelid,0.0004583307873894,0.00038020381951301465,7.812696787638535e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S06,mouth,0.0004729704323735667,0.00025766316424661337,0.00021530726812695334,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S06,right_brow,-0.00019552260457106783,-0.00017426269368890727,-2.125991088216056e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S06,right_cheek,0.0004261847290047812,0.00023600953281448478,0.00019017519619029643,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S06,right_eyelid,0.0005019286124656666,-0.0001188949275767498,0.0006208235400424164,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,jaw,-0.00010810258864996348,-0.0004729655868301087,0.00036486299818014523,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_brow,0.000172418499288,-0.00012062299259810378,0.00029304149188610375,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,-0.0003067982657259667,-0.00026381857810634917,-4.2979687619617505e-05,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,0.0005912784788336,0.0004435441871234881,0.0001477342917101119,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,0.0003362807228853666,0.00015840938106249342,0.00017787134182287317,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,-0.00012950820380016668,-8.608270481621919e-05,-4.342549898394749e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_cheek,0.0006250654682619333,0.00036720037001715644,0.00025786509824477687,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_eyelid,0.00034732280160933333,-0.00022995150684410702,0.0005772743084534403,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S08,jaw,-0.0002798017341423667,-0.0005355423682795679,0.00025574063413720126,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S08,left_brow,8.924052592833334e-06,-0.00023766527916111978,0.0002465893317539531,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S08,left_cheek,-0.00024436302177036664,-0.00018392580066698642,-6.0437221103380224e-05,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S08,left_eyelid,0.0006759862677549001,0.0004663101429355041,0.00020967612481939603,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S08,mouth,0.0001633565923314667,1.8383283853505554e-05,0.00014497330847796115,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S08,right_brow,-1.3113547100496127e-05,9.590065361919254e-06,-2.270361246241538e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S08,right_cheek,0.0007828308635535001,0.0004579051454048291,0.00032492571814867095,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S08,right_eyelid,0.0001852793061052,-0.00031212640919722225,0.0004974057153024222,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S09,jaw,-0.0004392042952112666,-0.0005680526227331636,0.000128848327521897,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S09,left_brow,-0.00013219715857671892,-0.00033019446030745097,0.00019799730173073206,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S09,left_cheek,-0.0001288423259102062,-7.92122724497765e-05,-4.963005346042971e-05,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S09,left_eyelid,0.0007021829472672,0.00044250811787757964,0.00025967482938962034,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S09,mouth,-2.483411745063333e-05,-0.00014363539845199468,0.00011880128100136136,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S09,right_brow,0.00013954798097828692,9.954329667975287e-05,4.000468429853405e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S09,right_cheek,0.0008803511390331999,0.0004977296772623044,0.0003826214617708955,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S09,right_eyelid,3.544664101960001e-05,-0.0003569803381948715,0.00039242697921447147,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S10,jaw,-0.0005669819821710666,-0.0005665543331265666,-4.2764904450000394e-07,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S10,left_brow,-0.0002338335418348,-0.00038699094956637505,0.00015315740773157505,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S10,left_cheek,2.5756409054499995e-05,3.76250122573088e-05,-1.1868603202808807e-05,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S10,left_eyelid,0.0006666920501480333,0.0003750242163657373,0.000291667833782296,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S10,mouth,-0.00020547242205813332,-0.000308001159501568,0.00010252873744343469,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S10,right_brow,0.00030996547183626666,0.00017286974836645453,0.00013709572346981214,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S10,right_cheek,0.0009058015152117667,0.0004818450589323279,0.00042395645627943884,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G05,MOCK_S10,right_eyelid,-8.400729762549e-05,-0.00035907454977054167,0.0002750672521450517,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S11,jaw,-0.0006476411659838334,-0.0005312291739281978,-0.00011641199205563552,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S11,left_brow,-0.0002836612207956333,-0.0004011679128107859,0.00011750669201515262,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S11,left_cheek,0.00020068737932760002,0.00015241899823415284,4.8268381093447184e-05,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S11,left_eyelid,0.0005738170100193666,0.00027204117015022273,0.0003017758398691439,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S11,mouth,-0.0003566551007625995,-0.0004547838989087811,9.812879814618164e-05,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S11,right_brow,0.0004774750251653333,0.00022067825273742472,0.0002567967724279086,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S11,right_cheek,0.0008560960175595999,0.00041217737304848024,0.00044391864451111967,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S11,right_eyelid,-0.0001585981733506,-0.0003181551111911296,0.0001595569378405296,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S12,jaw,-0.0006714015516524643,-0.00046636048227894,-0.00020504106937352433,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S12,left_brow,-0.00027563836145813337,-0.00037100632839751736,9.536796693938399e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S12,left_cheek,0.00037473940457573334,0.00025125038957829926,0.00012348901499743408,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S12,left_eyelid,0.00043481935033553334,0.00014604614466057726,0.0002887732056749561,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S12,mouth,-0.00046005056221546666,-0.0005661855380914645,0.00010613497587599782,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S12,right_brow,0.0006217653413844441,0.00023717180994702945,0.0003845935314374146,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S12,right_cheek,0.000737261665035227,0.00029717414520544574,0.00044008751982978125,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G06,MOCK_S12,right_eyelid,-0.00017928150127264727,-0.00023918369156238577,5.99021902897385e-05,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,2,MOCK_G07,MOCK_S13,jaw,-0.0006353820837273931,-0.0003812761621593492,-0.00025410592156804385,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,2,MOCK_G07,MOCK_S13,left_brow,-0.00021073777221593333,-0.0002804786068248926,6.974083460895927e-05,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,2,MOCK_G07,MOCK_S13,left_cheek,0.0005268078805704333,0.00032619840249262043,0.00020060947807781288,evaluable,3.0,14.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,2,MOCK_G07,MOCK_S13,left_eyelid,0.00026655317315089997,2.2204119151988463e-05,0.0002443490539989115,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,2,MOCK_G07,MOCK_S13,mouth,-0.0005031216337531333,-0.0006280990688482198,0.00012497743509508644,evaluable,3.0,18.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,2,MOCK_G07,MOCK_S13,right_brow,0.0007253405596241029,0.000214952642997144,0.000510387916626959,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,2,MOCK_G07,MOCK_S13,right_cheek,0.0005637076664668194,0.00015366187113606935,0.0004100457953307501,evaluable,3.0,38.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,2,MOCK_G07,MOCK_S13,right_eyelid,-0.0001435493332691423,-0.00013378342289866252,-9.765910370479778e-06,evaluable,3.0,24.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,2,MOCK_G07,MOCK_S14,jaw,-0.0005439502874585666,-0.00028614367578024685,-0.0002578066116783197,evaluable,3.0,20.0,1000.0,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
