condition,target,source,band,n_subjects,n_groups,n_missing,median,mean,n_positive,fraction_positive,ci_low,ci_high,ci_status,estimand,is_synthetic,synthetic_notice,protocol_id
speaking,left_brow,mouth,100–250 ms,30,15,0,-0.00017020772088730367,-0.0002426194194826408,12,0.4,-0.0004230758569940625,0.00014820238410643687,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,mouth,250–500 ms,30,15,0,-0.00031361902487828125,-0.0003590971669014747,4,0.13333333333333333,-0.00047243276948150006,-0.00011364166959692469,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,right_brow,0–100 ms,30,15,0,0.0002549577452115333,0.0002552836233096465,20,0.6666666666666666,-4.503507678834187e-06,0.00037789353072341673,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,right_brow,100–250 ms,30,15,0,0.00047015333815168754,0.0004707441407053479,20,0.6666666666666666,-2.3841775819428263e-07,0.0006930304705439125,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,right_brow,250–500 ms,30,15,0,1.416030256608752e-05,1.4531355903654184e-05,16,0.5333333333333333,-0.000281269075514875,0.00015413820775649095,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,right_cheek,0–100 ms,24,12,6,-0.00021066829182206668,-0.00017502632092200533,8,0.3333333333333333,-0.00041269525996225,-7.07473708418763e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,right_cheek,100–250 ms,24,12,6,-0.0005828386096705625,-0.0005182212955667933,5,0.20833333333333334,-0.00094910455198745,-0.00032916817921047504,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,right_cheek,250–500 ms,24,12,6,-0.0006354031479461312,-0.0005948202663817532,0,0.0,-0.0008654363451513188,-0.0004760855226544125,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,right_eyelid,0–100 ms,30,15,0,-0.00018654173016343333,-0.00016455194029008392,8,0.26666666666666666,-0.0003931147152112667,-4.324970853621044e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,right_eyelid,100–250 ms,30,15,0,-0.0002587511346533875,-0.00021888461988326798,11,0.36666666666666664,-0.0006332588042098999,1.0309519212288627e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,right_eyelid,250–500 ms,30,15,0,-0.00033795304656323747,-0.00031291489587965905,7,0.23333333333333334,-0.0005731624576840501,-0.0001747969977824419,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,jaw,0–100 ms,30,15,0,-3.1651777250072774e-05,-7.627743338641065e-05,13,0.43333333333333335,-0.0002956578587645834,3.785521302844597e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,jaw,100–250 ms,30,15,0,2.2057487489964326e-05,-5.8846849919799875e-05,16,0.5333333333333333,-0.0004565738413542625,0.0001480705813176502,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,jaw,250–500 ms,30,15,0,-0.00016159128945906958,-0.00021240323032480443,11,0.36666666666666664,-0.00046219552844494377,-8.244880987294968e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,left_brow,0–100 ms,30,15,0,-0.00020488921444656666,-0.00015918954215721632,11,0.36666666666666664,-0.00027242602224684996,6.362115953159463e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,left_brow,100–250 ms,30,15,0,-0.0005334030511942625,-0.0004505515700839753,8,0.26666666666666666,-0.0006558442914789625,-4.6605639678726376e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,left_brow,250–500 ms,30,15,0,-0.0005723056455806249,-0.000520270801793536,0,0.0,-0.0006492048237960375,-0.0002665727012238578,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,left_eyelid,0–100 ms,30,15,0,1.728059616667941e-05,-2.2660643885706512e-05,16,0.5333333333333333,-0.00012219779091386668,0.00019291098028093333,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,left_eyelid,100–250 ms,30,15,0,0.0001885589620471625,0.00011614726345189055,18,0.6,-6.430917405954794e-05,0.0005069690670409876,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,left_eyelid,250–500 ms,30,15,0,0.00014369766379913808,9.821952177597924e-05,18,0.6,-1.511608080403612e-05,0.00034367501908050567,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,mouth,0–100 ms,30,15,0,-0.00016015559318611667,-0.00012772703747664273,12,0.4,-0.0002664331387673667,5.0166262200074404e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,mouth,100–250 ms,30,15,0,-0.00013312498783679395,-7.433345310134985e-05,13,0.43333333333333335,-0.0003258014692876875,0.00024817921754734717,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,mouth,250–500 ms,30,15,0,-5.833582862258641e-05,-2.1411825756654544e-05,13,0.43333333333333335,-0.00017934622553259375,0.0001811421444520259,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,right_brow,0–100 ms,30,15,0,-4.415381535949177e-05,-7.573482718815257e-05,14,0.4666666666666667,-0.0002542726651856167,6.524950783824185e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,right_brow,100–250 ms,30,15,0,-0.00010383594434501821,-0.00016109091957545616,14,0.4666666666666667,-0.00048477210964310006,9.450743343515545e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,right_brow,250–500 ms,30,15,0,-0.00018885653400335276,-0.0002248155012085961,10,0.3333333333333333,-0.0004281033596304063,-6.42870448320851e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,right_cheek,0–100 ms,24,12,6,6.033581102404797e-05,9.118719544026078e-05,14,0.5833333333333334,-0.00015859943589820917,0.00019963916771931464,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,right_cheek,100–250 ms,24,12,6,0.00032268512870623747,0.00037861732176447177,17,0.7083333333333334,-7.423477391155646e-05,0.0005752359424793125,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,right_cheek,250–500 ms,24,12,6,-2.047700341492521e-05,1.4651190908818292e-05,12,0.5,-0.000269762409685525,0.00013813744700734052,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,right_eyelid,0–100 ms,30,15,0,1.6561360998580536e-06,-3.485949292981398e-05,15,0.5,-0.00021661946218371668,7.017129991577474e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,right_eyelid,100–250 ms,30,15,0,0.0003102810243187929,0.00024407980673399348,18,0.6,-8.544296454314213e-05,0.00043449598071323753,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_cheek,right_eyelid,250–500 ms,30,15,0,0.00034358424110542726,0.00030200658951276316,21,0.7,9.504992805163588e-05,0.0004215974011043375,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,jaw,0–100 ms,30,15,0,-0.00025493164940541666,-0.000208390112751332,8,0.26666666666666666,-0.00041888088953495,-0.00011569458755860925,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,jaw,100–250 ms,30,15,0,-0.0006630861158556,-0.0005787083719513486,5,0.16666666666666666,-0.0009603188243448874,-0.000410655491705625,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,jaw,250–500 ms,30,15,0,-0.0006858025661904937,-0.0006328091535884605,0,0.0,-0.0008724794649904,-0.0005272636008189812,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,left_brow,0–100 ms,30,15,0,-0.00019465057352343332,-0.00013567078209494125,11,0.36666666666666664,-0.00028797572040938335,1.2682585634470377e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,left_brow,100–250 ms,30,15,0,-0.0001956628588683625,-8.873511014212855e-05,13,0.43333333333333335,-0.00036485721534813744,0.00018022297266980772,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,left_brow,250–500 ms,30,15,0,-9.761271669139735e-05,-3.0456781433363656e-05,13,0.43333333333333335,-0.000203875173211125,0.0001384622485808488,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,left_cheek,0–100 ms,30,15,0,1.7280596166680564e-05,-2.2660643885706478e-05,16,0.5333333333333333,-0.00012219779091386668,0.00019291098028093333,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,left_cheek,100–250 ms,30,15,0,0.0001885589620471625,0.0001161472634518922,18,0.6,-6.430917405954805e-05,0.0005069690670409876,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,left_cheek,250–500 ms,30,15,0,0.0001436976637991384,9.821952177597926e-05,18,0.6,-1.511608080403639e-05,0.00034367501908050556,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,mouth,0–100 ms,30,15,0,-0.00020407630530128333,-0.00016873394322031353,11,0.36666666666666664,-0.0002760268844801834,7.568389945491449e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,mouth,100–250 ms,30,15,0,-0.0005319292829303125,-0.0004678551463411922,9,0.3,-0.0006623724951697249,-0.000148226827488042,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,mouth,250–500 ms,30,15,0,-0.0005713800459369562,-0.0005311383068210364,0,0.0,-0.0006533048598449688,-0.0003303958527505937,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,right_brow,0–100 ms,30,15,0,-0.00015259728907893335,-0.00013060749920556076,10,0.3333333333333333,-0.00035917027412676666,-9.30526745168258e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,right_brow,100–250 ms,30,15,0,3.062639875652223e-05,7.049291352666625e-05,16,0.5333333333333333,-0.00034388127079995,0.00029040848533115,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,right_brow,250–500 ms,30,15,0,0.00016794725115108853,0.00019298540183472956,20,0.6666666666666666,-6.726215996965743e-05,0.000331103299931913,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,right_cheek,0–100 ms,24,12,6,9.825037579288312e-05,-1.6150293114103528e-05,14,0.5833333333333334,-3.959991399214111e-05,0.00010739738783185503,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,right_cheek,100–250 ms,24,12,6,0.0002575643355670625,5.0160991426281364e-05,14,0.5833333333333334,7.647867723362486e-06,0.0002741474631300625,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,right_cheek,250–500 ms,24,12,6,-1.3681295741905635e-05,-0.00014394089362306507,12,0.5,-0.0001706412461229315,-3.266268265295834e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,right_eyelid,0–100 ms,30,15,0,0.00010753322618327156,7.59522143546262e-05,17,0.5666666666666667,-0.00010258562364286284,0.00021693654938101595,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,right_eyelid,100–250 ms,30,15,0,0.0005206359397492125,0.0004633809645188244,21,0.7,0.00013969977445112624,0.00071897931752945,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_eyelid,right_eyelid,250–500 ms,30,15,0,0.00020813606878644403,0.00017217710158125545,20,0.6666666666666666,-3.111075684056045e-05,0.00033270555795776786,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,jaw,0–100 ms,30,15,0,0.00034095204594205,0.00028787503979899016,23,0.7666666666666667,0.00013372690450667415,0.00044126152862036664,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,jaw,100–250 ms,30,15,0,0.0006260571953490876,0.0005298309348190372,23,0.7666666666666667,0.0002503671951560367,0.0008079138431753751,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,jaw,250–500 ms,30,15,0,0.00011207566565139028,5.1640796318997335e-05,17,0.5666666666666667,-0.0001238763078128675,0.0002262906698308025,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,left_brow,0–100 ms,30,15,0,-2.5060801164019455e-05,-6.500204121640536e-05,14,0.4666666666666667,-0.0001645391882445833,0.0001505695829502464,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,left_brow,100–250 ms,30,15,0,-0.00017020772088730378,-0.00024261941948264091,12,0.4,-0.0004230758569940625,0.0001482023841064372,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,left_brow,250–500 ms,30,15,0,-0.00031361902487828125,-0.0003590971669014765,4,0.13333333333333333,-0.00047243276948150006,-0.00011364166959693045,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,left_cheek,0–100 ms,30,15,0,-0.00016015559318611667,-0.00012772703747664273,12,0.4,-0.0002664331387673667,5.016626220007527e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,left_cheek,100–250 ms,30,15,0,-0.00013312498783679417,-7.433345310134988e-05,13,0.43333333333333335,-0.0003258014692876875,0.0002481792175473476,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,left_cheek,250–500 ms,30,15,0,-5.833582862258614e-05,-2.1411825756654907e-05,13,0.43333333333333335,-0.00017934622553259375,0.0001811421444520263,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,left_eyelid,0–100 ms,30,15,0,-0.00020407630530128333,-0.00016873394322031678,11,0.36666666666666664,-0.0002760268844801834,7.568389945492316e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,left_eyelid,100–250 ms,30,15,0,-0.0005319292829303125,-0.00046785514634119213,9,0.3,-0.0006623724951697249,-0.00014822682748804147,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,left_eyelid,250–500 ms,30,15,0,-0.0005713800459369625,-0.0005311383068210364,0,0.0,-0.0006533048598449688,-0.0003303958527505875,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,right_brow,0–100 ms,30,15,0,-3.231233684576039e-05,-6.882796587544084e-05,15,0.5,-0.0002505879351293333,3.620282697017413e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,right_brow,100–250 ms,30,15,0,1.7733590970570902e-05,-4.8467626614255026e-05,15,0.5,-0.0003779903978913875,0.00014194854736500562,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,right_brow,250–500 ms,30,15,0,-0.0003973297434354022,-0.0004389073950280982,0,0.0,-0.0006458640564891938,-0.0003193165834364998,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,right_cheek,0–100 ms,24,12,6,-0.00013776215855605,-0.00011901881843470584,9,0.375,-0.00037365291090483337,2.2926638344550896e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,right_cheek,100–250 ms,24,12,6,5.752183311548363e-05,9.150267832104692e-05,13,0.5416666666666666,-0.0003701376496170125,0.00031143502089985004,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,right_cheek,250–500 ms,24,12,6,0.0001848389193107902,0.00020618057727913447,16,0.6666666666666666,-8.375246951935405e-05,0.00034430900825528936,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,right_eyelid,0–100 ms,30,15,0,-0.00022833809392301666,-0.00018179655726893997,9,0.3,-0.00039228733405256665,-8.910103207624414e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,right_eyelid,100–250 ms,30,15,0,-0.00043775388099013754,-0.0003533761370858544,8,0.26666666666666666,-0.0007349865894793875,-0.0001853232568400875,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,mouth,right_eyelid,250–500 ms,30,15,0,-0.00039857357753940003,-0.00034558016493740543,6,0.2,-0.000585250476339325,-0.00024003461216791876,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,jaw,0–100 ms,30,15,0,-0.00019849476183636663,-0.000163152399755388,12,0.4,-0.00027044534101526666,1.3149933410419763e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,jaw,100–250 ms,30,15,0,-0.0004846358074947375,-0.000420561670905622,9,0.3,-0.0006150790197341626,-0.00010093335205246585,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,jaw,250–500 ms,30,15,0,-0.000511095474902275,-0.00047085373578635386,3,0.1,-0.0005930202888102812,-0.0002701112817159125,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,left_brow,0–100 ms,30,15,0,-5.2724177522293535e-05,-5.2398299424198735e-05,14,0.4666666666666667,-0.0003121854304126667,7.021160798958073e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,left_brow,100–250 ms,30,15,0,0.00021169192507295201,0.00021228272762661304,17,0.5666666666666667,-0.0002586998308369,0.0004345690574651625,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,left_brow,250–500 ms,30,15,0,0.00028166539174246286,0.0002820364450800342,20,0.6666666666666666,-1.376398633851007e-05,0.00042164329693287453,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,left_cheek,0–100 ms,30,15,0,-2.8390458433963345e-05,-5.997147026262531e-05,14,0.4666666666666667,-0.00023850930826011668,8.101286476374908e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,left_cheek,100–250 ms,30,15,0,2.7970114008960792e-05,-2.928486122147588e-05,15,0.5,-0.000352966051289125,0.00022631349178910002,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,left_cheek,250–500 ms,30,15,0,-0.00015787786643796665,-0.00019383683364318982,12,0.4,-0.000397124692065,-3.330837726669537e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,left_eyelid,0–100 ms,30,15,0,4.180401955535077e-05,6.37938094287728e-05,16,0.5333333333333333,-0.0001647689654924,0.00018509604118264168,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,left_eyelid,100–250 ms,30,15,0,0.0002890878118352125,0.0003289543266053989,20,0.6666666666666666,-8.541985772125547e-05,0.000548869898409875,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,left_eyelid,250–500 ms,30,15,0,-4.1577786546625274e-05,-1.6539635863013263e-05,13,0.43333333333333335,-0.0002767871976674,0.00012157826223417359,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,mouth,0–100 ms,30,15,0,-7.464521739254411e-05,-0.00011116084642226438,13,0.43333333333333335,-0.00029292081567615,-6.130053576646761e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,mouth,100–250 ms,30,15,0,-0.00033623480231054854,-0.0004024360198954158,10,0.3333333333333333,-0.0007319587911725626,-0.00021201984591609062,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,mouth,250–500 ms,30,15,0,-0.00048052371282538754,-0.0005221013644180817,0,0.0,-0.0007290580258792062,-0.00040251055282647505,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,right_cheek,0–100 ms,24,12,6,-6.515074082360801e-05,-8.91327349750918e-05,11,0.4583333333333333,-0.0002045778692695333,0.000169469018120137,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,right_cheek,100–250 ms,24,12,6,-0.0002800633897094231,-0.0003235416825699998,9,0.375,-0.0005328385961826375,0.000145291838291928,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,right_cheek,250–500 ms,24,12,6,-0.0004131957596283437,-0.0004405022862807373,0,0.0,-0.0005719511398076438,-0.00014605155717761423,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,right_eyelid,0–100 ms,30,15,0,-0.00015696627365091668,-0.00011126660136158737,11,0.36666666666666664,-0.00022450308145119998,0.00011154410032718665,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,right_eyelid,100–250 ms,30,15,0,-0.0001273428928241455,-4.449141171386028e-05,14,0.4666666666666667,-0.0002497841331088563,0.00035945451869135,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_brow,right_eyelid,250–500 ms,30,15,0,-5.4704385868488085e-05,-2.6695420813887687e-06,14,0.4666666666666667,-0.00013160356408388566,0.0002510285584882416,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,0–100 ms,24,12,6,-3.16594619199703e-05,-6.244272231958642e-05,10,0.4166666666666667,-0.000174954909622,0.00016679242076603754,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,100–250 ms,24,12,6,9.983280505356906e-05,4.402411781918025e-05,13,0.5416666666666666,-0.00015995549284287503,0.0004596172758383375,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,jaw,250–500 ms,24,12,6,8.79732318744411e-05,5.292260534022913e-05,13,0.5416666666666666,-7.518671792488218e-05,0.0003139357431466461,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,0–100 ms,24,12,6,-0.00016833541127523336,-0.00013269344037518353,8,0.3333333333333333,-0.0003703623794154333,-2.8414490295064574e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,100–250 ms,24,12,6,-0.000228870216389375,-0.00016425290228563383,9,0.375,-0.0005951361587062626,2.4800214070648747e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_brow,250–500 ms,24,12,6,-0.000552209178556125,-0.0005116262969917735,0,0.0,-0.0007822423757613437,-0.00039289155326442476,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
