condition,outer_fold,group_id,subject_id,target,source,band,gain,status,n_lags,support_sha256,is_synthetic,synthetic_notice,protocol_id
speaking,1,MOCK_G04,MOCK_S07,left_brow,right_brow,100–250 ms,0.00047628093857202505,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_brow,right_brow,250–500 ms,1.8008739870874725e-05,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_brow,right_cheek,0–100 ms,0.0001508515949801667,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_brow,right_cheek,100–250 ms,7.258092775503985e-05,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_brow,right_cheek,250–500 ms,-0.00022376713627909742,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_brow,right_eyelid,0–100 ms,-0.00047241682396066665,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_brow,right_eyelid,100–250 ms,-0.000777030013846975,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_brow,right_eyelid,250–500 ms,-0.0006634579157046999,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,jaw,0–100 ms,0.00010459130556298418,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,jaw,100–250 ms,0.000269060160301775,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,jaw,250–500 ms,-6.461347030581698e-06,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,left_brow,0–100 ms,-0.00020979538394789998,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,left_brow,100–250 ms,-0.000542297719129525,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,left_brow,250–500 ms,-0.000577891938672175,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,left_eyelid,0–100 ms,0.00030153264935369996,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,left_eyelid,100–250 ms,0.00070389534052425,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,left_eyelid,250–500 ms,0.00046735449639283386,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,mouth,0–100 ms,-0.00026946642228663334,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,mouth,100–250 ms,-0.000331300677916775,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,mouth,250–500 ms,-0.0001828000015922625,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,right_brow,0–100 ms,0.00017744515046256667,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,right_brow,100–250 ms,0.0002979131626205,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,right_brow,250–500 ms,6.346185237190181e-05,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,right_cheek,0–100 ms,-0.0002717204224643333,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,right_cheek,100–250 ms,-0.000279318110665425,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,right_cheek,250–500 ms,-0.00039856492773727504,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,right_eyelid,0–100 ms,6.228529718790957e-05,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,right_eyelid,100–250 ms,0.0004201990071615,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_cheek,right_eyelid,250–500 ms,0.00041261819185637515,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,jaw,0–100 ms,-0.0005424230845911666,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,jaw,100–250 ms,-0.0011842953503736,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,jaw,250–500 ms,-0.001013147843970425,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,left_brow,0–100 ms,-0.00041774515339033333,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,left_brow,100–250 ms,-0.000600123447833075,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,left_brow,250–500 ms,-0.000351634048389625,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,left_cheek,0–100 ms,0.00030153264935369996,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,left_cheek,100–250 ms,0.00070389534052425,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,left_cheek,250–500 ms,0.00046735449639283397,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,mouth,0–100 ms,-0.0003879521282523334,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,mouth,100–250 ms,-0.000865288003216275,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,mouth,250–500 ms,-0.0007807458738338499,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,right_brow,0–100 ms,-0.0004384723828761666,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,right_brow,100–250 ms,-0.00048765248043699996,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,right_brow,250–500 ms,-0.0001575576179902875,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,right_cheek,0–100 ms,2.8340856103389243e-05,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,right_cheek,100–250 ms,0.00013082147375156032,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,right_cheek,250–500 ms,-9.328210585801005e-05,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,right_eyelid,0–100 ms,0.0003291321920053667,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,right_eyelid,100–250 ms,0.0009223850467148249,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,left_eyelid,right_eyelid,250–500 ms,0.00046045445516176576,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,jaw,0–100 ms,0.00047137210455063335,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,jaw,100–250 ms,0.000862502983270575,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,jaw,250–500 ms,0.0002605753602100001,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,left_brow,0–100 ms,0.000259191252023,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,left_brow,100–250 ms,0.00034512865758969997,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,left_brow,250–500 ms,1.0037807715375258e-05,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,left_cheek,0–100 ms,-0.00026946642228663334,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,left_cheek,100–250 ms,-0.000331300677916775,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,left_cheek,250–500 ms,-0.0001828000015922625,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,left_eyelid,0–100 ms,-0.00038795212825236663,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,left_eyelid,100–250 ms,-0.000865288003216275,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,left_eyelid,250–500 ms,-0.0007807458738338499,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,right_brow,0–100 ms,2.8316824242286855e-05,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,right_brow,100–250 ms,0.00012765157381323255,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,right_brow,250–500 ms,-0.0003282957926844752,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,right_cheek,0–100 ms,0.00013853574664755077,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,right_cheek,100–250 ms,0.000558437693711725,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,right_cheek,250–500 ms,0.0004994389506838131,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,right_eyelid,0–100 ms,-0.0005158295291087333,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,right_eyelid,100–250 ms,-0.0009589631155081,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,mouth,right_eyelid,250–500 ms,-0.0007259188553193376,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,jaw,0–100 ms,-0.0003823705847874333,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,jaw,100–250 ms,-0.0008179945277807,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,jaw,250–500 ms,-0.0007204613027991626,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,left_brow,0–100 ms,-4.934428222800781e-05,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,left_brow,100–250 ms,0.00021781952549328155,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,left_brow,250–500 ms,0.0002855138290472472,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,left_cheek,0–100 ms,0.00019320850738809998,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,left_cheek,100–250 ms,0.0004297192209745,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,left_cheek,250–500 ms,9.44405199373188e-05,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,left_eyelid,0–100 ms,-0.0002440710742418,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,left_eyelid,100–250 ms,-0.0002291910673583,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,left_eyelid,250–500 ms,-0.0003670826556880375,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,mouth,0–100 ms,-1.4016056304534038e-05,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,mouth,100–250 ms,-0.00022631681946787567,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,mouth,250–500 ms,-0.00041148976207445,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,right_cheek,0–100 ms,0.0002536097085580667,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,right_cheek,100–250 ms,0.000297835182154125,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,right_cheek,250–500 ms,-5.0246763319295195e-05,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,right_eyelid,0–100 ms,-0.00016187244315226667,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,right_eyelid,100–250 ms,-0.00013623756075943592,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_brow,right_eyelid,250–500 ms,-6.029067896001532e-05,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_cheek,jaw,0–100 ms,0.0003133664715166667,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_cheek,jaw,100–250 ms,0.0007253495358014251,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_cheek,jaw,250–500 ms,0.00048082879624681684,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_cheek,left_brow,0–100 ms,0.00019318447552703333,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_cheek,left_brow,100–250 ms,0.0004265493210362,evaluable,4,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_cheek,left_brow,250–500 ms,-0.00014057316688914835,evaluable,8,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,1,MOCK_G04,MOCK_S07,right_cheek,left_cheek,0–100 ms,-0.0004661217310987333,evaluable,3,92269ddcd8c3718dd9a1c1dcad9678bcd2a8844331314fd152c296837562f2db,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
